QID	title	coordinates	genreLabel	countryOriginLabel	pubDate	long	lat
Q3667415	Call Me By Your Name	Point(-98.5795 39.828175)	bildungsroman	United States	2007-01-01	-98.5795	39.828175
Q3667415	Call Me By Your Name	Point(-98.5795 39.828175)	gay fiction	United States	2007-01-01	-98.5795	39.828175
Q3667415	Call Me By Your Name	Point(-98.5795 39.828175)	romance	United States	2007-01-01	-98.5795	39.828175
Q5237708	The History of Love	Point(-98.5795 39.828175)		United States	2005-05-02	-98.5795	39.828175
Q1212645	The Time Traveler's Wife	Point(-98.5795 39.828175)	science fiction	United States	2003-09-01	-98.5795	39.828175
Q1212645	The Time Traveler's Wife	Point(-98.5795 39.828175)	fantasy	United States	2003-09-01	-98.5795	39.828175
Q1212645	The Time Traveler's Wife	Point(-98.5795 39.828175)	romantic fiction	United States	2003-09-01	-98.5795	39.828175
Q1212645	The Time Traveler's Wife	Point(-98.5795 39.828175)	time-travel fiction	United States	2003-09-01	-98.5795	39.828175
Q4881733	Bel Canto	Point(-98.5795 39.828175)	thriller	United States	2001-01-01	-98.5795	39.828175
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	autobiographical novel	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	romance	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	education novel	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	Gothic fiction	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q105756377	Fleabag	Point(-2.0 54.6)		United Kingdom		-2.0	54.6
Q2776448	My Antonia	Point(-98.5795 39.828175)	historical prose literature	United States	1918-01-01	-98.5795	39.828175
Q235795	A Farewell to Arms	Point(-98.5795 39.828175)	war novel	United States	1929-01-01	-98.5795	39.828175
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	autobiographical novel	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	romance	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	education novel	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q182961	Jane Eyre	Point(-0.1275 51.507222222)	Gothic fiction	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q591301	The Westcar Papyrus	Point(31.3 29.8)		Ancient Egypt		31.3	29.8
Q171048	Toy Story	Point(-98.5795 39.828175)	comedy film	United States	1995-01-01	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	adventure film	United States	1995-01-01	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	fantasy film	United States	1995-11-22	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	buddy film	United States	1996-03-21	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	fantasy film	United States	1996-03-08	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	buddy film	United States	1995-11-22	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	fantasy film	United States	1995-01-01	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	buddy film	United States	1996-03-08	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	buddy film	United States	1995-01-01	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	comedy film	United States	1996-03-21	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	adventure film	United States	1996-03-21	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	comedy film	United States	1995-11-22	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	adventure film	United States	1995-11-22	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	comedy film	United States	1996-03-08	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	adventure film	United States	1996-03-08	-98.5795	39.828175
Q171048	Toy Story	Point(-98.5795 39.828175)	fantasy film	United States	1996-03-21	-98.5795	39.828175
Q284395	The Bridges of Madison County	Point(-98.5795 39.828175)	romantic fiction	United States	1992-01-01	-98.5795	39.828175
Q1450848	The Secret Diary of Adrian Mole, Aged 13 3/4	Point(-2.0 54.6)	epistolary novel	United Kingdom	1982-10-07	-2.0	54.6
Q1450848	The Secret Diary of Adrian Mole, Aged 13 3/4	Point(-2.0 54.6)	fictional diary	United Kingdom	1982-10-07	-2.0	54.6
Q1450848	The Secret Diary of Adrian Mole, Aged 13 3/4	Point(-2.0 54.6)	comic novel	United Kingdom	1982-10-07	-2.0	54.6
Q1450848	The Secret Diary of Adrian Mole, Aged 13 3/4	Point(-2.0 54.6)	young adult literature	United Kingdom	1982-10-07	-2.0	54.6
Q7775594	The Women's Room	Point(-98.5795 39.828175)		United States	1977-01-01	-98.5795	39.828175
Q41567	Hamlet	Point(-1.0 53.0)	tragedy	England		-1.0	53.0
Q215410	The Adventures of Huckleberry Finn	Point(-98.5795 39.828175)	humor	United States	1884-01-01	-98.5795	39.828175
Q215410	The Adventures of Huckleberry Finn	Point(-98.5795 39.828175)	satire	United States	1884-01-01	-98.5795	39.828175
Q215410	The Adventures of Huckleberry Finn	Point(-98.5795 39.828175)	adventure fiction	United States	1884-01-01	-98.5795	39.828175
Q215410	The Adventures of Huckleberry Finn	Point(-98.5795 39.828175)	picaresque novel	United States	1884-01-01	-98.5795	39.828175
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	epistolary novel	Germany	1774-01-01	10.0	51.0
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	diary literature	Germany	1774-01-01	10.0	51.0
Q151883	The Sorrows of Young Werther	Point(10.0 51.0)	sentimental novel	Germany	1774-01-01	10.0	51.0
Q483034	Robinson Crusoe	Point(-2.0 54.6)	developmental novel	United Kingdom	1719-04-25	-2.0	54.6
Q483034	Robinson Crusoe	Point(-2.0 54.6)	adventure fiction	United Kingdom	1719-04-25	-2.0	54.6
Q483034	Robinson Crusoe	Point(-2.0 54.6)	pirate fiction	United Kingdom	1719-04-25	-2.0	54.6
Q483034	Robinson Crusoe	Point(-2.0 54.6)	robinsonade	United Kingdom	1719-04-25	-2.0	54.6
Q483034	Robinson Crusoe	Point(-2.0 54.6)	autobiography	United Kingdom	1719-04-25	-2.0	54.6
Q35160	Odyssey	Point(23.0 38.5)	epic poem	Ancient Greece		23.0	38.5
Q980534	Clarissa, or, the History of a Young Lady	Point(-2.0 54.6)	epistolary novel	United Kingdom	1748-01-01	-2.0	54.6
Q2048624	Pamela	Point(-1.0 53.0)	epistolary novel	England	1740-01-01	-1.0	53.0
Q2048624	Pamela	Point(-1.0 53.0)	education novel	England	1740-01-01	-1.0	53.0
Q1395765	Fanny Hill, or Memoirs of a Woman of Pleasure	Point(-2.0 54.6)	erotica	United Kingdom	1748-01-01	-2.0	54.6
Q1395765	Fanny Hill, or Memoirs of a Woman of Pleasure	Point(-2.0 54.6)	LGBT-related literature	United Kingdom	1748-01-01	-2.0	54.6
Q851847	Letters from a Peruvian Woman	Point(2.0 47.0)	epistolary novel	France	1747-01-01	2.0	47.0
Q3213603	La Vie de Marianne	Point(2.0 47.0)	memoir novel	France	1731-01-01	2.0	47.0
Q3213603	La Vie de Marianne	Point(2.0 47.0)	memoir novel	France	1742-01-01	2.0	47.0
Q48922	Orlando Furioso	Point(12.5 42.5)	chivalric romance	Italy		12.5	42.5
Q48922	Orlando Furioso	Point(12.5 42.5)	chivalric romance	Italy		12.5	42.5
Q452075	Amadis de Gaula	Point(-3.5 40.2)	found manuscript	Spain		-3.5	40.2
Q452075	Amadis de Gaula	Point(-3.5 40.2)	chivalric romance	Spain		-3.5	40.2
Q1136104	Morte D'arthur	Point(-1.0 53.0)	Arthurian romance	England		-1.0	53.0
Q1136104	Morte D'arthur	Point(-1.0 53.0)	chivalric romance	England		-1.0	53.0
Q2699263	Brokeback Mountain	Point(-98.5795 39.828175)		United States	1997-10-13	-98.5795	39.828175
Q3824677	The Marriage Plot	Point(-98.5795 39.828175)		United States	2011-01-01	-98.5795	39.828175
Q18162235	The Children Act	Point(-2.0 54.6)		United Kingdom	2014-09-02	-2.0	54.6
Q223880	Emma	Point(-2.0 54.6)	romantic fiction	United Kingdom	1815-12-23	-2.0	54.6
Q274744	Sense and Sensibility	Point(-2.0 54.6)	romantic fiction	United Kingdom	1811-01-01	-2.0	54.6
Q274744	Sense and Sensibility	Point(-2.0 54.6)	bildungsroman	United Kingdom	1811-01-01	-2.0	54.6
Q191663	The Canterbury Tales	Point(-1.0 53.0)	English literature	England		-1.0	53.0
Q3234313	The Blacks: A Clown Show	Point(2.0 47.0)	theatre of the absurd	France	1958-01-01	2.0	47.0
Q1170769	The Essence of Christianity	Point(10.0 51.0)		Germany	1841-01-01	10.0	51.0
Q523076	Anne of Green Gables	Point(-98.5795 39.828175)	developmental novel	United States	1869-01-01	-98.5795	39.828175
Q523076	Anne of Green Gables	Point(-98.5795 39.828175)	realist novel	United States	1869-01-01	-98.5795	39.828175
Q523076	Anne of Green Gables	Point(-98.5795 39.828175)	family saga	United States	1869-01-01	-98.5795	39.828175
Q523076	Anne of Green Gables	Point(-98.5795 39.828175)	autobiography	United States	1869-01-01	-98.5795	39.828175
Q523076	Anne of Green Gables	Point(-98.5795 39.828175)	bildungsroman	United States	1869-01-01	-98.5795	39.828175
Q523076	Little Women	Point(-98.5795 39.828175)	developmental novel	United States	1869-01-01	-98.5795	39.828175
Q523076	Little Women	Point(-98.5795 39.828175)	realist novel	United States	1869-01-01	-98.5795	39.828175
Q523076	Little Women	Point(-98.5795 39.828175)	family saga	United States	1869-01-01	-98.5795	39.828175
Q523076	Little Women	Point(-98.5795 39.828175)	autobiography	United States	1869-01-01	-98.5795	39.828175
Q523076	Little Women	Point(-98.5795 39.828175)	bildungsroman	United States	1869-01-01	-98.5795	39.828175
Q1286961	Sister Carrie	Point(-98.5795 39.828175)		United States	1900-01-01	-98.5795	39.828175
Q1444052	Go Tell it on the Mountain	Point(-98.5795 39.828175)	African American literature	United States	1953-01-01	-98.5795	39.828175
Q1444052	Go Tell it on the Mountain	Point(-98.5795 39.828175)	autobiographical novel	United States	1953-01-01	-98.5795	39.828175
Q1045464	The Age of Innocence	Point(-98.5795 39.828175)	romance	United States	1920-01-01	-98.5795	39.828175
Q1045464	The Age of Innocence	Point(-98.5795 39.828175)	novel of manners	United States	1920-01-01	-98.5795	39.828175
Q189811	David Copperfield	Point(-2.0 54.6)	autobiographical novel	United Kingdom	1850-01-01	-2.0	54.6
Q189811	David Copperfield	Point(-2.0 54.6)	bildungsroman	United Kingdom	1850-01-01	-2.0	54.6
Q212340	To Kill a Mockingbird	Point(-98.5795 39.828175)	bildungsroman	United States	1960-07-11	-98.5795	39.828175
Q212340	To Kill a Mockingbird	Point(-98.5795 39.828175)	legal fiction	United States	1960-07-11	-98.5795	39.828175
Q212340	To Kill a Mockingbird	Point(-98.5795 39.828175)	Southern Gothic	United States	1960-07-11	-98.5795	39.828175
Q212340	To Kill a Mockingbird	Point(-98.5795 39.828175)	social problem fiction	United States	1960-07-11	-98.5795	39.828175
Q548576	The Castle of Otranto	Point(-1.0 53.0)	Gothic novel	England	1764-01-01	-1.0	53.0
Q548576	The Castle of Otranto	Point(-1.0 53.0)	Gothic novel	England	1765-01-01	-1.0	53.0
Q19871	Waiting for Godot	Point(2.0 47.0)	theatre of the absurd	France	1952-01-01	2.0	47.0
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1983-10-21	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1983-10-21	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1983-10-21	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1983-10-21	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1983-12-22	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-05-24	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-04-25	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1986-08-28	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-03-16	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-03-30	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1983-12-22	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-03-08	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-03-08	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-09-01	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-09-01	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-03-08	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-05-24	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-03-02	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1986-08-28	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-05-24	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-03-30	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1986-08-28	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-09-01	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-03-30	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-09-15	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-05-24	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1986-08-28	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-03-30	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-03-02	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-09-17	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-09-07	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-08-23	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-03-02	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-07-19	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-09-15	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-09-15	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-04-25	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-03-02	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-03-16	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-09-15	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1983-12-22	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-09-17	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-09-07	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-08-23	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-09-17	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-09-07	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-07-19	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-08-23	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-07-19	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-03-08	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-04-25	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1984-03-16	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-04-25	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-09-17	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-09-07	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-08-23	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	film based on book	United States	1984-03-16	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	adventure film	United States	1984-09-01	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	historical film	United States	1984-07-19	-98.5795	39.828175
Q1197185	The Right Stuff	Point(-98.5795 39.828175)	drama film	United States	1983-12-22	-98.5795	39.828175
Q1142887	In Cold Blood	Point(-98.5795 39.828175)	non-fiction	United States	1966-01-01	-98.5795	39.828175
Q1142887	In Cold Blood	Point(-98.5795 39.828175)	non-fiction novel	United States	1966-01-01	-98.5795	39.828175
Q1142887	In Cold Blood	Point(-98.5795 39.828175)	noir fiction	United States	1966-01-01	-98.5795	39.828175
Q1142887	In Cold Blood	Point(-98.5795 39.828175)	true crime	United States	1966-01-01	-98.5795	39.828175
Q5581570	Gone Girl	Point(-98.5795 39.828175)	thriller	United States	2012-01-01	-98.5795	39.828175
Q214132	And Then There Were None	Point(-1.0 53.0)	crime fiction	England	1939-01-01	-1.0	53.0
Q20124	On the Origin of Species	Point(-2.0 54.6)	scientific literature	United Kingdom	1859-11-24	-2.0	54.6
Q20124	On the Origin of Species	Point(-2.0 54.6)	treatise	United Kingdom	1859-11-24	-2.0	54.6
Q44523	Twilight	Point(-98.5795 39.828175)	romantic fiction	United States	2005-01-01	-98.5795	39.828175
Q44523	Twilight	Point(-98.5795 39.828175)	vampire fiction	United States	2005-01-01	-98.5795	39.828175
Q44523	Twilight	Point(-98.5795 39.828175)	young adult fiction	United States	2005-01-01	-98.5795	39.828175
Q2609365	The Thirty-Nine Steps	Point(-2.0 54.6)	spy fiction	United Kingdom	1915-01-01	-2.0	54.6
Q2609365	The Thirty-Nine Steps	Point(-2.0 54.6)	mystery fiction	United Kingdom	1915-01-01	-2.0	54.6
Q1137494	King Solomon's Mines	Point(-2.0 54.6)	lost world fiction	United Kingdom	1885-09-30	-2.0	54.6
Q1137494	King Solomon's Mines	Point(-2.0 54.6)	adventure fiction	United Kingdom	1885-09-30	-2.0	54.6
Q756715	Sir Gawain and the Green Knight	Point(-1.316666666 52.066666666)	chivalric romance	Kingdom of England		-1.316666666	52.066666666
Q172230	Call the Midwife	Point(-2.0 54.6)	historical drama	United Kingdom		-2.0	54.6
Q172230	Call the Midwife	Point(-2.0 54.6)	drama television series	United Kingdom		-2.0	54.6
Q172230	Call the Midwife	Point(-2.0 54.6)	LGBT-related television series	United Kingdom		-2.0	54.6
Q172230	Call the Midwife	Point(-2.0 54.6)	medical drama	United Kingdom		-2.0	54.6
Q172230	Call the Midwife	Point(-2.0 54.6)	film based on book	United Kingdom		-2.0	54.6
Q372941	Confessions	Point(12.5 41.9)	autobiography	Roman Empire		12.5	41.9
Q189234	Rigoletto	Point(12.5 42.5)	opera	Italy	1850-01-01	12.5	42.5
Q724008	L'Orfeo	Point(10.791111 45.156389)	favola in musica	Duchy of Mantua		10.791111	45.156389
Q1987925	Varney the Vampire	Point(-2.0 54.6)	Gothic fiction	United Kingdom	1845-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	vampire fiction	United Kingdom	1847-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	Gothic fiction	United Kingdom	1847-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	vampire fiction	United Kingdom	1845-01-01	-2.0	54.6
Q22263533	My Brilliant Friend	Point(12.5 42.5)	bildungsroman	Italy	2011-01-01	12.5	42.5
Q243556	The Godfather	Point(-98.5795 39.828175)	crime fiction	United States	1969-03-10	-98.5795	39.828175
Q7767037	The String of Pearls	Point(-0.1275 51.507222222)	fiction	United Kingdom of Great Britain and Ireland	1846-01-01	-0.1275	51.507222222
Q7767037	The String of Pearls	Point(-0.1275 51.507222222)	fiction	United Kingdom of Great Britain and Ireland	1847-01-01	-0.1275	51.507222222
Q1987925	Varney the Vampire	Point(-2.0 54.6)	Gothic fiction	United Kingdom	1845-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	vampire fiction	United Kingdom	1847-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	Gothic fiction	United Kingdom	1847-01-01	-2.0	54.6
Q1987925	Varney the Vampire	Point(-2.0 54.6)	vampire fiction	United Kingdom	1845-01-01	-2.0	54.6
Q6511	Ulysses	Point(-98.5795 39.828175)	metafiction	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(2.0 47.0)	experimental literature	France	1922-02-02	2.0	47.0
Q6511	Ulysses	Point(-0.1275 51.507222222)	high literature	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(-98.5795 39.828175)	experimental literature	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(2.316388888 48.870277777)	high literature	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(-0.1275 51.507222222)	modernist literature	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(-0.1275 51.507222222)	autobiography	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(2.0 47.0)	high literature	France	1922-02-02	2.0	47.0
Q6511	Ulysses	Point(2.316388888 48.870277777)	modernist literature	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(2.316388888 48.870277777)	autobiography	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(-98.5795 39.828175)	high literature	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(-0.1275 51.507222222)	serialized fiction	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(2.0 47.0)	modernist literature	France	1922-02-02	2.0	47.0
Q6511	Ulysses	Point(2.0 47.0)	autobiography	France	1922-02-02	2.0	47.0
Q6511	Ulysses	Point(-98.5795 39.828175)	modernist literature	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(-0.1275 51.507222222)	metafiction	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(2.316388888 48.870277777)	serialized fiction	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(-98.5795 39.828175)	autobiography	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(-0.1275 51.507222222)	experimental literature	United Kingdom of Great Britain and Ireland	1922-02-02	-0.1275	51.507222222
Q6511	Ulysses	Point(2.0 47.0)	serialized fiction	France	1922-02-02	2.0	47.0
Q6511	Ulysses	Point(2.316388888 48.870277777)	metafiction	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(-98.5795 39.828175)	serialized fiction	United States	1922-02-02	-98.5795	39.828175
Q6511	Ulysses	Point(2.316388888 48.870277777)	experimental literature	French Third Republic	1922-02-02	2.316388888	48.870277777
Q6511	Ulysses	Point(2.0 47.0)	metafiction	France	1922-02-02	2.0	47.0
Q135515	The Sound and the Fury	Point(-98.5795 39.828175)	Southern Gothic	United States	1929-01-01	-98.5795	39.828175
Q321423	Law and Order	Point(-98.5795 39.828175)	police procedural	United States		-98.5795	39.828175
Q321423	Law and Order	Point(-98.5795 39.828175)	legal drama	United States		-98.5795	39.828175
Q1247359	Dragnet	Point(-98.5795 39.828175)	police procedural	United States		-98.5795	39.828175
Q459667	The Murders in the Rue Morgue	Point(-98.5795 39.828175)	locked room mystery	United States	1841-01-01	-98.5795	39.828175
Q459667	The Murders in the Rue Morgue	Point(-98.5795 39.828175)	detective fiction	United States	1841-04-20	-98.5795	39.828175
Q459667	The Murders in the Rue Morgue	Point(-98.5795 39.828175)	detective fiction	United States	1841-01-01	-98.5795	39.828175
Q459667	The Murders in the Rue Morgue	Point(-98.5795 39.828175)	locked room mystery	United States	1841-04-20	-98.5795	39.828175
Q23558	House	Point(-98.5795 39.828175)	medical drama	United States		-98.5795	39.828175
Q112241985	Disclaimer	Point(-2.0 54.6)	thriller	United Kingdom		-2.0	54.6
Q112241985	Disclaimer	Point(-98.5795 39.828175)	thriller	United States		-98.5795	39.828175
Q958560	Disgrace	Point(24.0 -29.0)	campus novel	South Africa	1999-07-01	24.0	-29.0
Q7759996	The Redundancy of Courage	Point(-2.0 54.6)		United Kingdom	1991-01-01	-2.0	54.6
Q16733998	Our Sister Killjoy	Point(-1.08 8.03)	fiction	Ghana	1977-01-01	-1.08	8.03
Q2707531	Portnoy's Complaint	Point(-98.5795 39.828175)	black comedy	United States	1969-01-12	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	metafiction	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	black comedy	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	anti-war fiction	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	science fiction	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	time-travel fiction	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	satirical fiction	United States	1969-03-01	-98.5795	39.828175
Q265954	Slaughterhouse Five	Point(-98.5795 39.828175)	war fiction	United States	1969-03-01	-98.5795	39.828175
Q622400	Things Fall Apart	Point(-2.0 54.6)	fiction literature	United Kingdom	1968-01-01	-2.0	54.6
Q622400	Things Fall Apart	Point(-2.0 54.6)	fiction literature	United Kingdom	1958-01-01	-2.0	54.6
Q62407	Mother Courage and Her Children	Point(10.0 51.0)	drama fiction	Germany	1949-01-01	10.0	51.0
Q62407	Mother Courage and Her Children	Point(10.0 51.0)	epic theatre	Germany	1949-01-01	10.0	51.0
Q15052495	Passing	Point(-98.5795 39.828175)		United States	1929-04-01	-98.5795	39.828175
